tweet_id,timestamp,source,rating_numerator,rating_denominator,dog_stage,breed,p_confidence,id,retweet_count,favorite_count
814153002265309185,2016-12-28 16:56:16,Twitter for iPhone,12,10,,golden_retriever,0.490068,8.141530022653092e+17,10080.0,32000.0
813910438903693312,2016-12-28 00:52:25,Twitter for iPhone,11,10,doggo,Siberian_husky,0.6993550000000001,8.139104389036933e+17,2194.0,10342.0
813812741911748608,2016-12-27 18:24:12,Twitter for iPhone,14,10,,French_bulldog,0.709146,8.138127419117486e+17,16267.0,40402.0
813800681631023104,2016-12-27 17:36:16,Twitter for iPhone,12,10,,malamute,0.501159,8.138006816310231e+17,2060.0,9300.0
813217897535406080,2016-12-26 03:00:30,Twitter for iPhone,13,10,,Samoyed,0.905972,8.132178975354061e+17,8476.0,20783.0
813202720496779264,2016-12-26 02:00:11,Twitter for iPhone,11,10,doggo,cocker_spaniel,0.701852,8.132027204967793e+17,2090.0,10192.0
813172488309972993,2016-12-26 00:00:03,Twitter for iPhone,12,10,,golden_retriever,0.0261931,8.13172488309973e+17,2236.0,10384.0
813157409116065792,2016-12-25 23:00:08,Twitter for iPhone,12,10,,Pembroke,0.07056710000000001,8.131574091160658e+17,2557.0,8588.0
813142292504645637,2016-12-25 22:00:04,Twitter for iPhone,13,10,,beagle,0.848735,8.131422925046456e+17,2728.0,9361.0
813127251579564032,2016-12-25 21:00:18,Twitter for iPhone,11,10,doggo,Norwegian_elkhound,0.432416,8.13127251579564e+17,3652.0,13242.0
813112105746448384,2016-12-25 20:00:07,Twitter for iPhone,12,10,,Pembroke,0.140682,8.131121057464484e+17,3225.0,11515.0
813096984823349248,2016-12-25 19:00:02,Twitter for iPhone,11,10,doggo,Great_Dane,0.128056,8.130969848233492e+17,4207.0,11694.0
813081950185472002,2016-12-25 18:00:17,Twitter for iPhone,11,10,,Doberman,0.909951,8.13081950185472e+17,3220.0,10989.0
813066809284972545,2016-12-25 17:00:08,Twitter for iPhone,12,10,,toy_terrier,0.7764,8.130668092849725e+17,2276.0,8865.0
813051746834595840,2016-12-25 16:00:16,Twitter for iPhone,13,10,,golden_retriever,0.914804,8.130517468345958e+17,8503.0,23337.0
812781120811126785,2016-12-24 22:04:54,Twitter for iPhone,10,10,,bull_mastiff,0.989316,8.127811208111268e+17,2191.0,8380.0
812709060537683968,2016-12-24 17:18:34,Twitter for iPhone,12,10,,Irish_setter,0.326873,8.12709060537684e+17,1665.0,7373.0
812503143955202048,2016-12-24 03:40:19,Twitter for iPhone,13,10,,None,0.0,8.12503143955202e+17,1424.0,6787.0
812466873996607488,2016-12-24 01:16:12,Twitter for iPhone,12,10,,Great_Dane,0.0782055,8.124668739966075e+17,2231.0,8900.0
812372279581671427,2016-12-23 19:00:19,Twitter for iPhone,13,10,,golden_retriever,0.7848729999999999,8.123722795816714e+17,4252.0,15224.0
811985624773361665,2016-12-22 17:23:53,Twitter for iPhone,11,10,,Staffordshire_bullterrier,0.6105729999999999,8.119856247733617e+17,1647.0,8102.0
811744202451197953,2016-12-22 01:24:33,Twitter for iPhone,13,10,,Pekinese,0.386082,8.11744202451198e+17,1884.0,8429.0
811627233043480576,2016-12-21 17:39:46,Twitter for iPhone,10,10,,beagle,0.39628,8.116272330434806e+17,3650.0,14265.0
811386762094317568,2016-12-21 01:44:13,Twitter for iPhone,11,10,pupper,Pembroke,0.804177,8.113867620943176e+17,7444.0,23302.0
810896069567610880,2016-12-19 17:14:23,Twitter for iPhone,11,10,,flat-coated_retriever,0.8208040000000001,8.108960695676109e+17,2090.0,10093.0
810657578271330305,2016-12-19 01:26:42,Twitter for iPhone,11,10,,malamute,0.753521,8.106575782713303e+17,3057.0,12192.0
810284430598270976,2016-12-18 00:43:57,Twitter for iPhone,13,10,,malamute,0.620768,8.10284430598271e+17,13369.0,39640.0
810254108431155201,2016-12-17 22:43:27,Twitter for iPhone,12,10,,Staffordshire_bullterrier,0.292556,8.102541084311552e+17,3901.0,16380.0
809448704142938112,2016-12-15 17:23:04,Twitter for iPhone,12,10,,Greater_Swiss_Mountain_dog,0.375415,8.094487041429381e+17,1696.0,7727.0
809220051211603969,2016-12-15 02:14:29,Twitter for iPhone,12,10,,Pomeranian,0.8195110000000001,8.09220051211604e+17,6554.0,22246.0
809084759137812480,2016-12-14 17:16:53,Twitter for iPhone,11,10,,vizsla,0.911412,8.090847591378125e+17,4046.0,14685.0
808838249661788160,2016-12-14 00:57:20,Twitter for iPhone,13,10,,Rottweiler,0.36953,8.088382496617882e+17,3536.0,11271.0
808733504066486276,2016-12-13 18:01:07,Twitter for iPhone,12,10,pupper,toy_poodle,0.0369271,8.087335040664863e+17,2509.0,8784.0
808501579447930884,2016-12-13 02:39:32,Twitter for iPhone,12,10,,Airedale,0.4542390000000001,8.085015794479309e+17,3007.0,12595.0
808344865868283904,2016-12-12 16:16:49,Vine - Make a Scene,11,10,,,,8.083448658682839e+17,24069.0,47281.0
808106460588765185,2016-12-12 00:29:28,Twitter for iPhone,12,10,"doggo, pupper",golden_retriever,0.426183,8.081064605887652e+17,2525.0,9701.0
808001312164028416,2016-12-11 17:31:39,Twitter for iPhone,12,10,,Labrador_retriever,0.730959,8.080013121640284e+17,4098.0,14015.0
807621403335917568,2016-12-10 16:22:02,Twitter for iPhone,14,10,pupper,golden_retriever,0.873233,8.076214033359176e+17,4288.0,16236.0
807106840509214720,2016-12-09 06:17:20,Twitter for iPhone,13,10,,Chihuahua,0.50537,8.071068405092147e+17,56625.0,107015.0
807010152071229440,2016-12-08 23:53:08,Twitter for iPhone,12,10,,golden_retriever,0.610807,8.070101520712294e+17,4418.0,14514.0
806629075125202948,2016-12-07 22:38:52,Twitter for iPhone,13,10,,cocker_spaniel,0.0464032,8.06629075125203e+17,37911.0,75639.0
806576416489959424,2016-12-07 19:09:37,Twitter for iPhone,13,10,,,,8.065764164899594e+17,2230.0,5370.0
806542213899489280,2016-12-07 16:53:43,Twitter for iPhone,11,10,,vizsla,0.938617,8.065422138994893e+17,2752.0,11363.0
805932879469572096,2016-12-06 00:32:26,Twitter for iPhone,12,10,,Norwegian_elkhound,0.657967,8.059328794695721e+17,2209.0,9178.0
805826884734976000,2016-12-05 17:31:15,Twitter for iPhone,12,10,,Siberian_husky,0.248926,8.05826884734976e+17,2132.0,7335.0
805520635690676224,2016-12-04 21:14:20,Twitter for iPhone,13,10,,malinois,0.643147,8.055206356906762e+17,1905.0,6368.0
805487436403003392,2016-12-04 19:02:24,Twitter for iPhone,12,10,,None,0.0,8.054874364030034e+17,2929.0,9773.0
805207613751304193,2016-12-04 00:30:29,Twitter for iPhone,12,10,,Pembroke,0.244705,8.052076137513042e+17,1972.0,8680.0
804738756058218496,2016-12-02 17:27:25,Twitter for iPhone,12,10,,Tibetan_mastiff,0.91579,8.047387560582185e+17,4480.0,15326.0
804475857670639616,2016-12-02 00:02:45,Twitter for iPhone,13,10,,,,8.044758576706396e+17,2355.0,6886.0
804026241225523202,2016-11-30 18:16:08,Twitter for iPhone,13,10,,None,0.0,8.040262412255232e+17,18876.0,49774.0
803773340896923648,2016-11-30 01:31:12,Twitter for iPhone,12,10,puppo,miniature_pinscher,0.817066,8.037733408969236e+17,3220.0,11203.0
803638050916102144,2016-11-29 16:33:36,Twitter for iPhone,13,10,pupper,Labrador_retriever,0.372776,8.036380509161021e+17,4828.0,12270.0
803380650405482500,2016-11-28 23:30:47,Twitter for iPhone,12,10,,None,0.0,8.033806504054825e+17,2169.0,8601.0
803276597545603072,2016-11-28 16:37:19,Twitter for iPhone,11,10,,Pembroke,0.457086,8.032765975456031e+17,2887.0,11207.0
802952499103731712,2016-11-27 19:09:28,Twitter for iPhone,12,10,,chow,0.944032,8.029524991037317e+17,2336.0,10085.0
802600418706604034,2016-11-26 19:50:26,Vine - Make a Scene,11,10,,,,8.02600418706604e+17,1714.0,7938.0
802572683846291456,2016-11-26 18:00:13,Twitter for iPhone,12,10,,golden_retriever,0.610171,8.025726838462915e+17,2926.0,9959.0
802323869084381190,2016-11-26 01:31:31,Twitter for iPhone,13,10,,None,0.0,8.023238690843812e+17,6808.0,18124.0
802239329049477120,2016-11-25 19:55:35,Twitter for iPhone,12,10,puppo,Eskimo_dog,0.482498,8.022393290494771e+17,3040.0,10132.0
801958328846974976,2016-11-25 01:18:59,Twitter for iPhone,12,10,,Staffordshire_bullterrier,0.327887,8.01958328846975e+17,1992.0,8608.0
801538201127157760,2016-11-23 21:29:33,Twitter for iPhone,12,10,,Pembroke,0.550506,8.015382011271578e+17,2391.0,9141.0
801285448605831168,2016-11-23 04:45:12,Twitter for iPhone,10,10,,None,0.0,8.012854486058312e+17,960.0,6802.0
801167903437357056,2016-11-22 20:58:07,Twitter for iPhone,13,10,,cocker_spaniel,0.74022,8.01167903437357e+17,6961.0,27386.0
801115127852503040,2016-11-22 17:28:25,Twitter for iPhone,12,10,"doggo, pupper",dalmatian,0.823356,8.01115127852503e+17,2429.0,8992.0
800751577355128832,2016-11-21 17:23:47,Twitter for iPhone,12,10,,cocker_spaniel,0.771984,8.007515773551288e+17,3214.0,11701.0
800513324630806528,2016-11-21 01:37:04,Twitter for iPhone,11,10,,Pembroke,0.8289040000000001,8.005133246308065e+17,3495.0,14685.0
800459316964663297,2016-11-20 22:02:27,Twitter for iPhone,12,10,pupper,None,0.0,8.004593169646633e+17,2489.0,10538.0
800388270626521089,2016-11-20 17:20:08,Twitter for iPhone,12,10,floofer,golden_retriever,0.35986,8.003882706265211e+17,3265.0,12456.0
800141422401830912,2016-11-20 00:59:15,Twitter for iPhone,13,10,,golden_retriever,0.938048,8.001414224018309e+17,2980.0,17092.0
800018252395122689,2016-11-19 16:49:49,Twitter for iPhone,11,10,doggo,None,0.0,8.000182523951227e+17,15351.0,31768.0
799757965289017345,2016-11-18 23:35:32,Twitter for iPhone,13,10,doggo,Border_collie,0.442534,7.997579652890173e+17,2506.0,9390.0
799422933579902976,2016-11-18 01:24:14,Twitter for iPhone,12,10,,miniature_pinscher,0.58363,7.99422933579903e+17,2213.0,8965.0
799297110730567681,2016-11-17 17:04:16,Twitter for iPhone,11,10,,malamute,0.985028,7.992971107305677e+17,3227.0,11065.0
799063482566066176,2016-11-17 01:35:54,Twitter for iPhone,11,10,,Norfolk_terrier,0.334436,7.990634825660662e+17,2863.0,9058.0
798933969379225600,2016-11-16 17:01:16,Twitter for iPhone,12,10,,Siberian_husky,0.703224,7.989339693792256e+17,5203.0,14712.0
798925684722855936,2016-11-16 16:28:21,Twitter for iPhone,11,10,,West_Highland_white_terrier,0.539463,7.98925684722856e+17,1663.0,8246.0
798209839306514432,2016-11-14 17:03:50,Twitter for iPhone,13,10,,Pekinese,0.524583,7.982098393065144e+17,2954.0,11548.0
797971864723324932,2016-11-14 01:18:12,Twitter for iPhone,12,10,pupper,American_Staffordshire_terrier,0.489845,7.979718647233249e+17,3652.0,13018.0
797545162159308800,2016-11-12 21:02:38,Twitter for iPhone,12,10,,Pembroke,0.954089,7.975451621593088e+17,5656.0,16198.0
797236660651966464,2016-11-12 00:36:46,Twitter for iPhone,12,10,,collie,0.767005,7.972366606519665e+17,7726.0,22328.0
796865951799083009,2016-11-11 00:03:42,Twitter for iPhone,12,10,,Cardigan,0.8391290000000001,7.96865951799083e+17,2198.0,8564.0
796759840936919040,2016-11-10 17:02:03,Twitter for iPhone,11,10,,American_Staffordshire_terrier,0.463996,7.96759840936919e+17,3562.0,13256.0
796484825502875648,2016-11-09 22:49:15,Twitter for iPhone,12,10,doggo,cocker_spaniel,0.116924,7.964848255028756e+17,2042.0,8472.0
796387464403357696,2016-11-09 16:22:22,Twitter for iPhone,12,10,,Pekinese,0.461164,7.963874644033577e+17,4861.0,12334.0
796149749086875649,2016-11-09 00:37:46,Twitter for iPhone,11,10,,golden_retriever,0.600276,7.961497490868756e+17,16628.0,36177.0
796125600683540480,2016-11-08 23:01:49,Twitter for iPhone,13,10,,,,7.961256006835405e+17,2079.0,5511.0
796116448414461957,2016-11-08 22:25:27,Twitter for iPhone,11,10,,Cardigan,0.700182,7.96116448414462e+17,2813.0,10139.0
796080075804475393,2016-11-08 20:00:55,Twitter for iPhone,12,10,,chow,0.973846,7.960800758044754e+17,2703.0,9469.0
796031486298386433,2016-11-08 16:47:50,Twitter for iPhone,13,10,,golden_retriever,0.893775,7.960314862983864e+17,4284.0,12071.0
795464331001561088,2016-11-07 03:14:10,Twitter for iPhone,13,10,doggo,golden_retriever,0.193082,7.954643310015611e+17,27728.0,55683.0
795400264262053889,2016-11-06 22:59:35,Twitter for iPhone,12,10,,golden_retriever,0.925494,7.954002642620539e+17,3323.0,11270.0
795076730285391872,2016-11-06 01:33:58,Twitter for iPhone,11,10,,None,0.0,7.950767302853919e+17,6288.0,18139.0
794926597468000259,2016-11-05 15:37:24,Twitter for iPhone,12,10,,toy_poodle,0.0376618,7.949265974680003e+17,2697.0,11492.0
794332329137291264,2016-11-04 00:15:59,Twitter for iPhone,12,10,,Samoyed,0.988307,7.943323291372913e+17,3088.0,10686.0
794205286408003585,2016-11-03 15:51:10,Twitter for iPhone,14,10,pupper,None,0.0,7.942052864080036e+17,3895.0,10314.0
793962221541933056,2016-11-02 23:45:19,Twitter for iPhone,12,10,,Labrador_retriever,0.8616510000000001,7.93962221541933e+17,5711.0,18910.0
793845145112371200,2016-11-02 16:00:06,Twitter for iPhone,13,10,,Old_English_sheepdog,0.7652770000000001,7.938451451123712e+17,2187.0,10295.0
793601777308463104,2016-11-01 23:53:02,Twitter for iPhone,12,10,,miniature_pinscher,0.538981,7.936017773084631e+17,1908.0,8926.0
793500921481273345,2016-11-01 17:12:16,Twitter for iPhone,12,10,,golden_retriever,0.326122,7.935009214812733e+17,2786.0,11953.0
793286476301799424,2016-11-01 03:00:09,Twitter for iPhone,13,10,,Afghan_hound,0.274637,7.932864763017994e+17,10723.0,27597.0
793271401113350145,2016-11-01 02:00:14,Twitter for iPhone,12,10,,Siberian_husky,0.231695,7.932714011133501e+17,2763.0,9677.0
793256262322548741,2016-11-01 01:00:05,Twitter for iPhone,12,10,,basset,0.207622,7.932562623225487e+17,9714.0,22350.0
793241302385262592,2016-11-01 00:00:38,Twitter for iPhone,13,10,,golden_retriever,0.559308,7.932413023852626e+17,3812.0,11780.0
793226087023144960,2016-10-31 23:00:11,Twitter for iPhone,11,10,,wire-haired_fox_terrier,0.456047,7.93226087023145e+17,3338.0,11001.0
793210959003287553,2016-10-31 22:00:04,Twitter for iPhone,10,10,,French_bulldog,0.0187591,7.932109590032876e+17,3301.0,9997.0
793195938047070209,2016-10-31 21:00:23,Twitter for iPhone,12,10,puppo,Labrador_retriever,0.654762,7.931959380470702e+17,6547.0,17063.0
793180763617361921,2016-10-31 20:00:05,Twitter for iPhone,11,10,,Lakeland_terrier,0.266824,7.931807636173619e+17,2310.0,7740.0
793165685325201412,2016-10-31 19:00:10,Twitter for iPhone,12,10,,golden_retriever,0.946224,7.931656853252014e+17,3238.0,10478.0
793150605191548928,2016-10-31 18:00:14,Twitter for iPhone,11,10,,Italian_greyhound,0.193869,7.931506051915489e+17,1984.0,6909.0
793135492858580992,2016-10-31 17:00:11,Twitter for iPhone,13,10,,None,0.0,7.93135492858581e+17,2893.0,7214.0
793120401413079041,2016-10-31 16:00:13,Twitter for iPhone,11,10,,Labrador_retriever,0.7249439999999999,7.93120401413079e+17,4551.0,14202.0
792913359805018113,2016-10-31 02:17:31,Twitter for iPhone,13,10,,None,0.0,7.929133598050181e+17,4715.0,16063.0
792883833364439040,2016-10-31 00:20:11,Twitter for iPhone,12,10,,standard_poodle,8.31451e-05,7.92883833364439e+17,4964.0,12666.0
792773781206999040,2016-10-30 17:02:53,Twitter for iPhone,12,10,,Yorkshire_terrier,0.912804,7.92773781206999e+17,1963.0,8209.0
792394556390137856,2016-10-29 15:55:58,Twitter for iPhone,12,10,,cocker_spaniel,0.746387,7.923945563901379e+17,4998.0,15128.0
792050063153438720,2016-10-28 17:07:05,Twitter for iPhone,11,10,,komondor,0.942856,7.920500631534387e+17,2088.0,8029.0
791774931465953280,2016-10-27 22:53:48,Vine - Make a Scene,14,10,,,,7.917749314659533e+17,21156.0,37818.0
791672322847637504,2016-10-27 16:06:04,Twitter for iPhone,13,10,,golden_retriever,0.705092,7.916723228476375e+17,3661.0,13129.0
791406955684368384,2016-10-26 22:31:36,Twitter for iPhone,12,10,,Pembroke,0.972629,7.914069556843684e+17,4797.0,14670.0
791312159183634433,2016-10-26 16:14:55,Twitter for iPhone,12,10,,miniature_pinscher,0.892925,7.913121591836344e+17,2963.0,9841.0
790987426131050500,2016-10-25 18:44:32,Twitter for iPhone,12,10,,cocker_spaniel,0.349195,7.909874261310505e+17,2483.0,11089.0
790946055508652032,2016-10-25 16:00:09,Twitter for iPhone,12,10,puppo,golden_retriever,0.245773,7.90946055508652e+17,5496.0,18601.0
790698755171364864,2016-10-24 23:37:28,Twitter for iPhone,12,10,,Bernese_mountain_dog,0.996541,7.906987551713649e+17,2203.0,9158.0
790581949425475584,2016-10-24 15:53:19,Twitter for iPhone,11,10,,malinois,0.000152999,7.905819494254756e+17,8183.0,22473.0
790337589677002753,2016-10-23 23:42:19,Twitter for iPhone,12,10,,Pembroke,0.658808,7.903375896770028e+17,2167.0,8740.0
790277117346975746,2016-10-23 19:42:02,Twitter for iPhone,11,10,,Labrador_retriever,0.427742,7.902771173469757e+17,3732.0,14081.0
789986466051088384,2016-10-23 00:27:05,Twitter for iPhone,12,10,,golden_retriever,0.07853049999999999,7.899864660510884e+17,2704.0,10369.0
789903600034189313,2016-10-22 18:57:48,Vine - Make a Scene,13,10,pupper,,,7.899036000341893e+17,4858.0,11673.0
789628658055020548,2016-10-22 00:45:17,Twitter for iPhone,13,10,,chow,0.260702,7.896286580550205e+17,2080.0,8448.0
789599242079838210,2016-10-21 22:48:24,Twitter for iPhone,12,10,,Chesapeake_Bay_retriever,0.8788219999999999,7.895992420798382e+17,2279.0,7620.0
789530877013393408,2016-10-21 18:16:44,Twitter for iPhone,12,10,,schipperke,0.363272,7.895308770133934e+17,3942.0,13188.0
789314372632018944,2016-10-21 03:56:25,Twitter for iPhone,13,10,,,,7.89314372632019e+17,2666.0,9615.0
789268448748703744,2016-10-21 00:53:56,Twitter for iPhone,10,10,,malamute,0.81286,7.892684487487037e+17,3014.0,10196.0
789137962068021249,2016-10-20 16:15:26,Twitter for iPhone,12,10,,Chihuahua,0.746135,7.891379620680212e+17,3244.0,10875.0
788908386943430656,2016-10-20 01:03:11,Twitter for iPhone,11,10,,golden_retriever,0.0340897,7.889083869434307e+17,14409.0,30653.0
788765914992902144,2016-10-19 15:37:03,Twitter for iPhone,12,10,,cocker_spaniel,0.500509,7.887659149929021e+17,12014.0,30658.0
788412144018661376,2016-10-18 16:11:17,Twitter for iPhone,11,10,,golden_retriever,0.805238,7.884121440186614e+17,5990.0,16060.0
788178268662984705,2016-10-18 00:41:57,Twitter for iPhone,13,10,,Samoyed,0.73548,7.881782686629847e+17,2488.0,8100.0
788150585577050112,2016-10-17 22:51:57,Twitter for iPhone,13,10,,chow,0.814145,7.881505855770501e+17,1510.0,6865.0
788039637453406209,2016-10-17 15:31:05,Twitter for iPhone,12,10,,None,0.0,7.880396374534062e+17,1535.0,6867.0
787810552592695296,2016-10-17 00:20:47,Twitter for iPhone,11,10,,pug,0.362835,7.878105525926953e+17,3540.0,9717.0
787717603741622272,2016-10-16 18:11:26,Twitter for iPhone,13,10,puppo,German_shepherd,0.992339,7.877176037416223e+17,3240.0,11416.0
787397959788929025,2016-10-15 21:01:17,Twitter for iPhone,11,10,,Chihuahua,0.900483,7.87397959788929e+17,3300.0,12120.0
787322443945877504,2016-10-15 16:01:13,Twitter for iPhone,10,10,,golden_retriever,0.105703,7.873224439458775e+17,2032.0,8726.0
786963064373534720,2016-10-14 16:13:10,Twitter for iPhone,12,10,,golden_retriever,0.915303,7.869630643735347e+17,9327.0,29725.0
786709082849828864,2016-10-13 23:23:56,Twitter for iPhone,75,10,,Pomeranian,0.467321,7.867090828498289e+17,7069.0,20296.0
786664955043049472,2016-10-13 20:28:35,Twitter for iPhone,12,10,,Leonberg,0.512034,7.866649550430495e+17,2996.0,11957.0
786595970293370880,2016-10-13 15:54:28,Twitter for iPhone,11,10,,Pembroke,0.709512,7.865959702933709e+17,3601.0,10497.0
786363235746385920,2016-10-13 00:29:39,Twitter for iPhone,13,10,doggo,golden_retriever,0.929266,7.863632357463859e+17,4072.0,12189.0
786286427768250368,2016-10-12 19:24:27,Vine - Make a Scene,12,10,,,,7.862864277682504e+17,3352.0,8930.0
786233965241827333,2016-10-12 15:55:59,Twitter for iPhone,11,10,,Labrador_retriever,0.478193,7.862339652418273e+17,5571.0,17178.0
785927819176054784,2016-10-11 19:39:28,Twitter for iPhone,12,10,,toy_poodle,0.00849262,7.859278191760548e+17,3652.0,12696.0
785872687017132033,2016-10-11 16:00:24,Twitter for iPhone,12,10,,Great_Pyrenees,0.392108,7.85872687017132e+17,2130.0,7489.0
785639753186217984,2016-10-11 00:34:48,Twitter for iPhone,10,10,"doggo, pupper",None,0.0,7.85639753186218e+17,2561.0,8735.0
785533386513321988,2016-10-10 17:32:08,Twitter for iPhone,11,10,,miniature_pinscher,0.436023,7.85533386513322e+17,2334.0,10183.0
785515384317313025,2016-10-10 16:20:36,Twitter for iPhone,10,10,,,,7.85515384317313e+17,1477.0,6800.0
785264754247995392,2016-10-09 23:44:41,Twitter for iPhone,12,10,,chow,0.056137,7.852647542479954e+17,1911.0,8128.0
785170936622350336,2016-10-09 17:31:53,Twitter for iPhone,11,10,,Eskimo_dog,0.0274944,7.851709366223503e+17,5639.0,13491.0
784826020293709826,2016-10-08 18:41:19,Twitter for iPhone,13,10,,chow,0.0903414,7.848260202937098e+17,3712.0,11310.0
784517518371221505,2016-10-07 22:15:26,Twitter for iPhone,11,10,,malamute,0.757764,7.845175183712215e+17,2970.0,10039.0
784431430411685888,2016-10-07 16:33:21,Twitter for iPhone,12,10,,miniature_poodle,0.744819,7.844314304116859e+17,1491.0,6329.0
784183165795655680,2016-10-07 00:06:50,Vine - Make a Scene,12,10,puppo,,,7.841831657956557e+17,9374.0,22513.0
784057939640352768,2016-10-06 15:49:14,Vine - Make a Scene,12,10,,,,7.840579396403528e+17,12953.0,33505.0
783839966405230592,2016-10-06 01:23:05,Twitter for iPhone,13,10,,None,0.0,7.838399664052306e+17,12643.0,33689.0
783821107061198850,2016-10-06 00:08:09,Twitter for iPhone,12,10,,Lakeland_terrier,0.26565900000000003,7.838211070611988e+17,2269.0,8209.0
783695101801398276,2016-10-05 15:47:27,Twitter for iPhone,12,10,,chow,0.314265,7.836951018013983e+17,3737.0,11650.0
783466772167098368,2016-10-05 00:40:09,Twitter for iPhone,11,10,,Chihuahua,0.789,7.834667721670984e+17,2608.0,9468.0
783391753726550016,2016-10-04 19:42:03,Twitter for iPhone,13,10,,Norwegian_elkhound,0.87713,7.8339175372655e+17,6441.0,18908.0
783334639985389568,2016-10-04 15:55:06,Twitter for iPhone,12,10,,Cardigan,0.593858,7.833346399853896e+17,13616.0,32651.0
783085703974514689,2016-10-03 23:25:55,Twitter for iPhone,11,10,,Chesapeake_Bay_retriever,0.240602,7.830857039745147e+17,2565.0,9112.0
782969140009107456,2016-10-03 15:42:44,Twitter for iPhone,12,10,,golden_retriever,0.17139300000000002,7.829691400091075e+17,8521.0,26949.0
782747134529531904,2016-10-03 01:00:34,Twitter for iPhone,11,10,doggo,golden_retriever,0.560699,7.827471345295319e+17,1604.0,8310.0
782722598790725632,2016-10-02 23:23:04,Twitter for iPhone,10,10,,Irish_setter,0.574557,7.827225987907256e+17,6238.0,19250.0
782598640137187329,2016-10-02 15:10:30,Twitter for iPhone,11,10,,malamute,0.8408709999999999,7.825986401371873e+17,2184.0,8694.0
782305867769217024,2016-10-01 19:47:08,Twitter for iPhone,12,10,doggo,briard,0.5044270000000001,7.82305867769217e+17,6470.0,18630.0
781955203444699136,2016-09-30 20:33:43,Twitter for iPhone,11,10,,None,0.0,7.819552034446991e+17,3920.0,12357.0
781661882474196992,2016-09-30 01:08:10,Twitter for iPhone,5,10,,Pembroke,0.438087,7.81661882474197e+17,3129.0,11634.0
781655249211752448,2016-09-30 00:41:48,Vine - Make a Scene,11,10,doggo,,,7.816552492117524e+17,1314.0,4466.0
781308096455073793,2016-09-29 01:42:20,Vine - Make a Scene,12,10,"doggo, pupper",,,7.813080964550738e+17,2961.0,7973.0
781251288990355457,2016-09-28 21:56:36,Twitter for iPhone,11,10,,Mexican_hairless,0.8877709999999999,7.812512889903555e+17,2458.0,9428.0
781163403222056960,2016-09-28 16:07:23,Twitter for iPhone,10,10,,Shetland_sheepdog,0.973841,7.81163403222057e+17,3168.0,10895.0
780931614150983680,2016-09-28 00:46:20,Twitter for iPhone,13,10,puppo,None,0.0,7.809316141509837e+17,8536.0,24192.0
780858289093574656,2016-09-27 19:54:58,Twitter for iPhone,10,10,,Chesapeake_Bay_retriever,0.488555,7.808582890935747e+17,2328.0,8033.0
780800785462489090,2016-09-27 16:06:28,Twitter for iPhone,11,10,,Siberian_husky,0.951963,7.808007854624891e+17,1505.0,6141.0
780601303617732608,2016-09-27 02:53:48,Twitter for iPhone,12,10,,Saint_Bernard,0.995143,7.806013036177326e+17,3839.0,13525.0
780543529827336192,2016-09-26 23:04:13,Twitter for iPhone,12,10,,golden_retriever,0.628312,7.805435298273362e+17,2032.0,7040.0
780459368902959104,2016-09-26 17:29:48,Twitter for iPhone,11,10,,Great_Dane,0.382491,7.804593689029591e+17,1224.0,5892.0
780074436359819264,2016-09-25 16:00:13,Vine - Make a Scene,10,10,doggo,,,7.800744363598193e+17,5815.0,13723.0
779834332596887552,2016-09-25 00:06:08,Twitter for iPhone,11,10,,golden_retriever,0.99383,7.798343325968876e+17,8237.0,21252.0
779377524342161408,2016-09-23 17:50:56,Twitter for iPhone,12,10,pupper,None,0.0,7.793775243421614e+17,3613.0,9831.0
779123168116150273,2016-09-23 01:00:13,Twitter for iPhone,12,10,,toy_poodle,0.43108,7.791231681161503e+17,4207.0,13206.0
779056095788752897,2016-09-22 20:33:42,Twitter for iPhone,13,10,,Chihuahua,0.721188,7.790560957887529e+17,5247.0,16500.0
778990705243029504,2016-09-22 16:13:51,Twitter for iPhone,11,10,,cocker_spaniel,0.7153510000000001,7.789907052430295e+17,8437.0,22342.0
778764940568104960,2016-09-22 01:16:45,Twitter for iPhone,13,10,,,,7.78764940568105e+17,426.0,955.0
778748913645780993,2016-09-22 00:13:04,Twitter for iPhone,11,10,,Staffordshire_bullterrier,0.351434,7.78748913645781e+17,1562.0,7717.0
778650543019483137,2016-09-21 17:42:10,Twitter for iPhone,10,10,,German_shepherd,0.515699,7.786505430194831e+17,1729.0,6430.0
778624900596654080,2016-09-21 16:00:17,Twitter for iPhone,11,10,,Airedale,0.786089,7.786249005966541e+17,1176.0,5177.0
778408200802557953,2016-09-21 01:39:11,Twitter for iPhone,14,10,,Pembroke,0.8483620000000001,7.78408200802558e+17,5023.0,15135.0
778383385161035776,2016-09-21 00:00:35,Twitter for iPhone,13,10,,collie,0.345266,7.783833851610358e+17,1271.0,6515.0
778286810187399168,2016-09-20 17:36:50,Twitter for iPhone,11,10,,Boston_bull,0.32207,7.782868101873992e+17,3836.0,11576.0
778039087836069888,2016-09-20 01:12:28,Twitter for iPhone,12,10,pupper,German_shepherd,0.717776,7.780390878360699e+17,3065.0,9417.0
778027034220126208,2016-09-20 00:24:34,Twitter for iPhone,27,10,pupper,clumber,0.946718,7.780270342201262e+17,1885.0,7320.0
777885040357281792,2016-09-19 15:00:20,Twitter for iPhone,3,10,,Afghan_hound,0.123529,7.778850403572818e+17,1893.0,7078.0
